timestamp,container,cpu_perc,mem_usage,net_io,block_io
1784308545.9672742,flink_w1-flink-identity-1,14.11%,475.6MiB / 31.28GiB,3.56MB / 4.3MB,32.8kB / 41.8MB
1784308545.9672742,stream-state-bench-flink-kafka,1.74%,548.7MiB / 31.28GiB,8.02MB / 10.5MB,4.1kB / 33.6MB
1784308562.9946873,flink_w1-flink-identity-1,1.62%,475.6MiB / 31.28GiB,3.63MB / 4.39MB,32.8kB / 42.2MB
1784308562.9946873,stream-state-bench-flink-kafka,132.77%,557MiB / 31.28GiB,8.15MB / 10.7MB,4.1kB / 34.2MB
1784308580.021312,flink_w1-flink-identity-1,1.41%,475.6MiB / 31.28GiB,3.7MB / 4.45MB,32.8kB / 42.6MB
1784308580.021312,stream-state-bench-flink-kafka,1.56%,562.1MiB / 31.28GiB,8.31MB / 10.9MB,4.1kB / 34.9MB
1784308597.0456636,flink_w1-flink-identity-1,1.48%,475.6MiB / 31.28GiB,3.77MB / 4.54MB,32.8kB / 42.9MB
1784308597.0456636,stream-state-bench-flink-kafka,1.71%,568.7MiB / 31.28GiB,8.47MB / 11.1MB,4.1kB / 35.5MB
1784308613.3495328,flink_w1-flink-identity-1,1.39%,478.1MiB / 31.28GiB,3.83MB / 4.62MB,32.8kB / 43.3MB
1784308613.3495328,stream-state-bench-flink-kafka,1.49%,574.9MiB / 31.28GiB,8.63MB / 11.3MB,4.1kB / 36MB
1784308630.379248,flink_w1-flink-identity-1,1.34%,478.1MiB / 31.28GiB,3.9MB / 4.71MB,32.8kB / 43.7MB
1784308630.379248,stream-state-bench-flink-kafka,141.18%,582.3MiB / 31.28GiB,8.78MB / 11.5MB,4.1kB / 36.8MB
1784308647.4072218,flink_w1-flink-identity-1,8.12%,478.2MiB / 31.28GiB,3.96MB / 4.77MB,32.8kB / 44MB
1784308647.4072218,stream-state-bench-flink-kafka,5.07%,591.2MiB / 31.28GiB,8.94MB / 11.7MB,4.1kB / 37.3MB
1784308664.4364104,flink_w1-flink-identity-1,1.40%,478.2MiB / 31.28GiB,4.04MB / 4.86MB,32.8kB / 44.4MB
1784308664.4364104,stream-state-bench-flink-kafka,23.34%,595.6MiB / 31.28GiB,9.07MB / 11.9MB,4.1kB / 37.9MB
1784308680.7136707,flink_w1-flink-identity-1,1.51%,478.2MiB / 31.28GiB,4.11MB / 4.95MB,32.8kB / 44.7MB
1784308680.7136707,stream-state-bench-flink-kafka,1.58%,604.3MiB / 31.28GiB,9.23MB / 12.1MB,4.1kB / 38.6MB
1784308697.7397842,flink_w1-flink-identity-1,1.42%,478.2MiB / 31.28GiB,4.18MB / 5.03MB,36.9kB / 45.1MB
1784308697.7397842,stream-state-bench-flink-kafka,1.44%,608.9MiB / 31.28GiB,9.4MB / 12.3MB,4.1kB / 39.3MB
1784308714.766954,flink_w1-flink-identity-1,1.31%,478.3MiB / 31.28GiB,4.25MB / 5.12MB,36.9kB / 45.6MB
1784308714.766954,stream-state-bench-flink-kafka,1.63%,616.1MiB / 31.28GiB,9.56MB / 12.5MB,4.1kB / 39.8MB
1784308731.7931178,flink_w1-flink-identity-1,1.78%,478.4MiB / 31.28GiB,4.32MB / 5.21MB,36.9kB / 45.9MB
1784308731.7931178,stream-state-bench-flink-kafka,1.93%,622.8MiB / 31.28GiB,9.73MB / 12.8MB,4.1kB / 40.5MB
1784308748.8194056,flink_w1-flink-identity-1,3.35%,480MiB / 31.28GiB,4.4MB / 5.3MB,36.9kB / 46.3MB
1784308748.8194056,stream-state-bench-flink-kafka,1.44%,628.8MiB / 31.28GiB,9.86MB / 12.9MB,4.1kB / 41.1MB
1784308765.8714378,flink_w1-flink-identity-1,1.36%,480MiB / 31.28GiB,4.46MB / 5.37MB,36.9kB / 46.6MB
1784308765.8714378,stream-state-bench-flink-kafka,1.44%,635.1MiB / 31.28GiB,10MB / 13.2MB,4.1kB / 41.7MB
1784308782.8992858,flink_w1-flink-identity-1,1.37%,480MiB / 31.28GiB,4.54MB / 5.46MB,36.9kB / 47MB
1784308782.8992858,stream-state-bench-flink-kafka,2.08%,641.5MiB / 31.28GiB,10.2MB / 13.4MB,4.1kB / 42.3MB
1784308799.9252362,flink_w1-flink-identity-1,1.27%,480.1MiB / 31.28GiB,4.61MB / 5.54MB,36.9kB / 47.4MB
1784308799.9252362,stream-state-bench-flink-kafka,1.96%,648.4MiB / 31.28GiB,10.4MB / 13.6MB,4.1kB / 43MB
1784308816.9514337,flink_w1-flink-identity-1,4.35%,480.2MiB / 31.28GiB,4.68MB / 5.63MB,36.9kB / 47.8MB
1784308816.9514337,stream-state-bench-flink-kafka,1.62%,655MiB / 31.28GiB,10.5MB / 13.8MB,4.1kB / 43.5MB
1784308833.2608957,flink_w1-flink-identity-1,1.53%,480.2MiB / 31.28GiB,4.75MB / 5.72MB,36.9kB / 48.2MB
1784308833.2608957,stream-state-bench-flink-kafka,3.05%,662MiB / 31.28GiB,10.7MB / 14MB,4.1kB / 44.1MB
1784308850.2871263,flink_w1-flink-identity-1,1.40%,480.3MiB / 31.28GiB,4.82MB / 5.79MB,36.9kB / 48.6MB
1784308850.2871263,stream-state-bench-flink-kafka,2.00%,668.1MiB / 31.28GiB,10.8MB / 14.2MB,4.1kB / 44.7MB
1784308867.3145204,flink_w1-flink-identity-1,1.29%,480.3MiB / 31.28GiB,4.89MB / 5.88MB,36.9kB / 49MB
1784308867.3145204,stream-state-bench-flink-kafka,1.38%,675.9MiB / 31.28GiB,11MB / 14.4MB,4.1kB / 45.4MB
1784308884.3428488,flink_w1-flink-identity-1,1.30%,480.3MiB / 31.28GiB,4.96MB / 5.96MB,36.9kB / 49.4MB
1784308884.3428488,stream-state-bench-flink-kafka,262.34%,765.4MiB / 31.28GiB,11.1MB / 14.6MB,4.1kB / 46MB
1784308900.6869178,flink_w1-flink-identity-1,1.25%,480.3MiB / 31.28GiB,5.03MB / 6.05MB,36.9kB / 49.8MB
1784308900.6869178,stream-state-bench-flink-kafka,1.80%,688.8MiB / 31.28GiB,11.3MB / 14.8MB,4.1kB / 46.7MB
1784308917.7161045,flink_w1-flink-identity-1,1.57%,480.3MiB / 31.28GiB,5.1MB / 6.14MB,36.9kB / 50.2MB
1784308917.7161045,stream-state-bench-flink-kafka,177.38%,766.1MiB / 31.28GiB,11.5MB / 15.1MB,4.1kB / 47.3MB
1784308934.7440639,flink_w1-flink-identity-1,2.39%,480.6MiB / 31.28GiB,5.17MB / 6.21MB,36.9kB / 50.6MB
1784308934.7440639,stream-state-bench-flink-kafka,1.76%,702.6MiB / 31.28GiB,11.6MB / 15.3MB,4.1kB / 47.9MB
1784308951.7713168,flink_w1-flink-identity-1,1.50%,480.6MiB / 31.28GiB,5.25MB / 6.3MB,36.9kB / 51MB
1784308951.7713168,stream-state-bench-flink-kafka,2.41%,709MiB / 31.28GiB,11.8MB / 15.5MB,4.1kB / 48.5MB
1784308968.0651233,flink_w1-flink-identity-1,1.23%,480.6MiB / 31.28GiB,5.32MB / 6.38MB,36.9kB / 51.4MB
1784308968.0651233,stream-state-bench-flink-kafka,1.37%,715MiB / 31.28GiB,11.9MB / 15.7MB,4.1kB / 49.2MB
1784308985.0921402,flink_w1-flink-identity-1,1.27%,480.6MiB / 31.28GiB,5.39MB / 6.47MB,36.9kB / 51.8MB
1784308985.0921402,stream-state-bench-flink-kafka,1.58%,721.2MiB / 31.28GiB,12.1MB / 15.9MB,4.1kB / 49.7MB
1784309002.1197598,flink_w1-flink-identity-1,2.24%,480.7MiB / 31.28GiB,5.46MB / 6.54MB,36.9kB / 52.2MB
1784309002.1197598,stream-state-bench-flink-kafka,6.28%,730.5MiB / 31.28GiB,12.3MB / 16.1MB,4.1kB / 50.4MB
1784309019.1475418,flink_w1-flink-identity-1,1.41%,480.7MiB / 31.28GiB,5.53MB / 6.65MB,36.9kB / 52.6MB
1784309019.1475418,stream-state-bench-flink-kafka,1.40%,733.5MiB / 31.28GiB,12.4MB / 16.3MB,4.1kB / 50.9MB
1784309036.1774147,flink_w1-flink-identity-1,2.39%,480.7MiB / 31.28GiB,5.6MB / 6.72MB,36.9kB / 53MB
1784309036.1774147,stream-state-bench-flink-kafka,1.33%,742MiB / 31.28GiB,12.6MB / 16.5MB,4.1kB / 51.7MB
1784309053.2267525,flink_w1-flink-identity-1,2.05%,480.7MiB / 31.28GiB,5.68MB / 6.81MB,36.9kB / 53.4MB
1784309053.2267525,stream-state-bench-flink-kafka,48.13%,778.5MiB / 31.28GiB,12.7MB / 16.7MB,4.1kB / 52.2MB
1784309070.2545679,flink_w1-flink-identity-1,1.53%,480.7MiB / 31.28GiB,5.74MB / 6.89MB,36.9kB / 53.8MB
1784309070.2545679,stream-state-bench-flink-kafka,1.31%,753.4MiB / 31.28GiB,12.9MB / 16.9MB,4.1kB / 52.9MB
1784309087.2830274,flink_w1-flink-identity-1,1.89%,480.8MiB / 31.28GiB,5.82MB / 6.98MB,36.9kB / 54.2MB
1784309087.2830274,stream-state-bench-flink-kafka,179.78%,831.9MiB / 31.28GiB,13MB / 17.1MB,4.1kB / 53.5MB
1784309104.3102722,flink_w1-flink-identity-1,1.30%,480.8MiB / 31.28GiB,5.89MB / 7.07MB,36.9kB / 54.7MB
1784309104.3102722,stream-state-bench-flink-kafka,1.95%,765.9MiB / 31.28GiB,13.2MB / 17.4MB,4.1kB / 54.1MB
1784309120.636711,flink_w1-flink-identity-1,1.56%,480.8MiB / 31.28GiB,5.96MB / 7.16MB,36.9kB / 55.1MB
1784309120.636711,stream-state-bench-flink-kafka,291.17%,867.2MiB / 31.28GiB,13.4MB / 17.6MB,4.1kB / 54.7MB
1784309137.6617386,flink_w1-flink-identity-1,1.24%,480.8MiB / 31.28GiB,6.03MB / 7.23MB,36.9kB / 55.5MB
1784309137.6617386,stream-state-bench-flink-kafka,1.51%,778.2MiB / 31.28GiB,13.5MB / 17.8MB,4.1kB / 55.4MB
1784309154.687818,flink_w1-flink-identity-1,1.36%,480.9MiB / 31.28GiB,6.11MB / 7.32MB,36.9kB / 55.9MB
1784309154.687818,stream-state-bench-flink-kafka,108.58%,838.9MiB / 31.28GiB,13.7MB / 18MB,4.1kB / 55.9MB
1784309171.7174091,flink_w1-flink-identity-1,1.27%,480.9MiB / 31.28GiB,6.18MB / 7.41MB,41kB / 56.3MB
1784309171.7174091,stream-state-bench-flink-kafka,1.41%,791.5MiB / 31.28GiB,13.8MB / 18.2MB,4.1kB / 56.5MB
1784309188.0257413,flink_w1-flink-identity-1,1.68%,481MiB / 31.28GiB,6.25MB / 7.49MB,41kB / 56.7MB
1784309188.0257413,stream-state-bench-flink-kafka,305.01%,891.9MiB / 31.28GiB,14MB / 18.4MB,4.1kB / 57.2MB
1784309205.0542932,flink_w1-flink-identity-1,1.37%,481MiB / 31.28GiB,6.32MB / 7.56MB,41kB / 57.1MB
1784309205.0542932,stream-state-bench-flink-kafka,1.43%,804.1MiB / 31.28GiB,14.1MB / 18.6MB,4.1kB / 57.8MB
1784309222.0787866,flink_w1-flink-identity-1,1.43%,481MiB / 31.28GiB,6.39MB / 7.65MB,41kB / 57.5MB
1784309222.0787866,stream-state-bench-flink-kafka,90.48%,859.8MiB / 31.28GiB,14.3MB / 18.8MB,4.1kB / 58.4MB
1784309239.109144,flink_w1-flink-identity-1,1.48%,481MiB / 31.28GiB,6.46MB / 7.74MB,41kB / 57.9MB
1784309239.109144,stream-state-bench-flink-kafka,4.89%,817.6MiB / 31.28GiB,14.5MB / 19MB,4.1kB / 58.9MB
1784309255.4080453,flink_w1-flink-identity-1,1.29%,481MiB / 31.28GiB,6.53MB / 7.82MB,41kB / 58.3MB
1784309255.4080453,stream-state-bench-flink-kafka,263.07%,911.2MiB / 31.28GiB,14.6MB / 19.2MB,4.1kB / 59.6MB
1784309272.433838,flink_w1-flink-identity-1,1.40%,481.1MiB / 31.28GiB,6.6MB / 7.91MB,41kB / 58.7MB
1784309272.433838,stream-state-bench-flink-kafka,2.03%,831.6MiB / 31.28GiB,14.8MB / 19.4MB,4.1kB / 60.2MB
1784309289.4600778,flink_w1-flink-identity-1,1.71%,481.1MiB / 31.28GiB,6.67MB / 8MB,41kB / 59.1MB
1784309289.4600778,stream-state-bench-flink-kafka,65.73%,872.8MiB / 31.28GiB,14.9MB / 19.6MB,4.1kB / 60.8MB
1784309306.4876626,flink_w1-flink-identity-1,1.38%,481.2MiB / 31.28GiB,6.74MB / 8.07MB,41kB / 59.5MB
1784309306.4876626,stream-state-bench-flink-kafka,1.26%,842.3MiB / 31.28GiB,15.1MB / 19.9MB,4.1kB / 61.5MB
1784309323.5177255,flink_w1-flink-identity-1,1.27%,481.2MiB / 31.28GiB,6.81MB / 8.15MB,41kB / 59.9MB
1784309323.5177255,stream-state-bench-flink-kafka,93.42%,850MiB / 31.28GiB,15.3MB / 20.1MB,4.1kB / 62.1MB
1784309340.5456796,flink_w1-flink-identity-1,1.22%,481.2MiB / 31.28GiB,6.89MB / 8.24MB,41kB / 60.4MB
1784309340.5456796,stream-state-bench-flink-kafka,1.39%,855.5MiB / 31.28GiB,15.4MB / 20.3MB,4.1kB / 62.6MB
1784309357.5730464,flink_w1-flink-identity-1,1.30%,481.2MiB / 31.28GiB,6.96MB / 8.33MB,41kB / 60.8MB
1784309357.5730464,stream-state-bench-flink-kafka,260.61%,958.9MiB / 31.28GiB,15.6MB / 20.5MB,4.1kB / 63.4MB
1784309374.5978816,flink_w1-flink-identity-1,1.20%,481.5MiB / 31.28GiB,7.03MB / 8.42MB,41kB / 61.2MB
1784309374.5978816,stream-state-bench-flink-kafka,1.86%,869.2MiB / 31.28GiB,15.7MB / 20.7MB,4.1kB / 63.9MB
1784309391.6256423,flink_w1-flink-identity-1,1.32%,481.2MiB / 31.28GiB,7.09MB / 8.49MB,41kB / 61.6MB
1784309391.6256423,stream-state-bench-flink-kafka,4.29%,875.6MiB / 31.28GiB,15.9MB / 20.9MB,4.1kB / 64.5MB
1784309407.9836912,flink_w1-flink-identity-1,1.30%,481.2MiB / 31.28GiB,7.17MB / 8.58MB,41kB / 62MB
1784309407.9836912,stream-state-bench-flink-kafka,1.34%,881MiB / 31.28GiB,16.1MB / 21.1MB,4.1kB / 65.2MB
1784309425.010579,flink_w1-flink-identity-1,1.30%,481.2MiB / 31.28GiB,7.24MB / 8.66MB,41kB / 62.4MB
1784309425.010579,stream-state-bench-flink-kafka,30.04%,887.9MiB / 31.28GiB,16.2MB / 21.3MB,4.1kB / 65.8MB
1784309442.042285,flink_w1-flink-identity-1,4.17%,481.3MiB / 31.28GiB,7.31MB / 8.75MB,41kB / 62.8MB
1784309442.042285,stream-state-bench-flink-kafka,1.54%,893.4MiB / 31.28GiB,16.4MB / 21.5MB,4.1kB / 66.3MB
1784309459.0687115,flink_w1-flink-identity-1,1.00%,481.4MiB / 31.28GiB,7.38MB / 8.84MB,41kB / 63.2MB
1784309459.0687115,stream-state-bench-flink-kafka,3.72%,900.7MiB / 31.28GiB,16.5MB / 21.7MB,4.1kB / 67.1MB
1784309475.389574,flink_w1-flink-identity-1,1.15%,481.4MiB / 31.28GiB,7.38MB / 8.86MB,41kB / 63.4MB
1784309475.389574,stream-state-bench-flink-kafka,1.25%,906.6MiB / 31.28GiB,16.6MB / 21.8MB,4.1kB / 67.5MB
1784309492.4195783,flink_w1-flink-identity-1,1.19%,481.4MiB / 31.28GiB,7.39MB / 8.87MB,41kB / 63.5MB
1784309492.4195783,stream-state-bench-flink-kafka,22.60%,910.1MiB / 31.28GiB,16.6MB / 21.8MB,4.1kB / 67.9MB
1784309509.4485612,flink_w1-flink-identity-1,1.25%,481.4MiB / 31.28GiB,7.4MB / 8.89MB,41kB / 63.7MB
1784309509.4485612,stream-state-bench-flink-kafka,1.13%,914.2MiB / 31.28GiB,16.6MB / 21.8MB,4.1kB / 68.3MB
1784309526.4795096,flink_w1-flink-identity-1,1.41%,481.5MiB / 31.28GiB,7.41MB / 8.9MB,41kB / 63.9MB
1784309526.4795096,stream-state-bench-flink-kafka,212.53%,1.008GiB / 31.28GiB,16.6MB / 21.8MB,4.1kB / 68.7MB
1784309542.7422256,flink_w1-flink-identity-1,1.10%,481.5MiB / 31.28GiB,7.42MB / 8.92MB,41kB / 64.1MB
1784309542.7422256,stream-state-bench-flink-kafka,1.15%,923.3MiB / 31.28GiB,16.6MB / 21.8MB,4.1kB / 69.1MB
1784309558.7698917,flink_w1-flink-identity-1,1.32%,481.5MiB / 31.28GiB,7.43MB / 8.93MB,41kB / 64.2MB
1784309558.7698917,stream-state-bench-flink-kafka,268.86%,1.018GiB / 31.28GiB,16.7MB / 21.8MB,4.1kB / 69.5MB
1784309575.7982156,flink_w1-flink-identity-1,1.17%,481.6MiB / 31.28GiB,7.43MB / 8.94MB,41kB / 64.4MB
1784309575.7982156,stream-state-bench-flink-kafka,0.95%,938.4MiB / 31.28GiB,16.7MB / 21.8MB,4.1kB / 69.9MB
1784309592.8273096,flink_w1-flink-identity-1,1.20%,481.6MiB / 31.28GiB,7.44MB / 8.96MB,41kB / 64.6MB
1784309592.8273096,stream-state-bench-flink-kafka,171.05%,1011MiB / 31.28GiB,16.7MB / 21.9MB,4.1kB / 70.3MB
1784309609.070031,flink_w1-flink-identity-1,1.26%,481.6MiB / 31.28GiB,7.45MB / 8.98MB,41kB / 64.7MB
1784309609.070031,stream-state-bench-flink-kafka,1.20%,938.5MiB / 31.28GiB,16.7MB / 21.9MB,4.1kB / 70.7MB
1784309626.096625,flink_w1-flink-identity-1,1.18%,481.6MiB / 31.28GiB,7.46MB / 8.99MB,41kB / 64.9MB
1784309626.096625,stream-state-bench-flink-kafka,51.23%,971MiB / 31.28GiB,16.7MB / 21.9MB,4.1kB / 71.1MB
1784309643.1235278,flink_w1-flink-identity-1,1.20%,481.6MiB / 31.28GiB,7.47MB / 9.01MB,41kB / 65.1MB
1784309643.1235278,stream-state-bench-flink-kafka,1.33%,938.5MiB / 31.28GiB,16.8MB / 21.9MB,4.1kB / 71.5MB
1784309660.1517591,flink_w1-flink-identity-1,1.22%,481.6MiB / 31.28GiB,7.48MB / 9.02MB,41kB / 65.3MB
1784309660.1517591,stream-state-bench-flink-kafka,161.67%,1006MiB / 31.28GiB,16.8MB / 21.9MB,4.1kB / 71.9MB
1784309677.180533,flink_w1-flink-identity-1,1.14%,481.7MiB / 31.28GiB,7.49MB / 9.03MB,41kB / 65.4MB
1784309677.180533,stream-state-bench-flink-kafka,1.76%,938.6MiB / 31.28GiB,16.8MB / 21.9MB,4.1kB / 72.3MB
1784309694.2333796,flink_w1-flink-identity-1,1.52%,481.7MiB / 31.28GiB,7.5MB / 9.05MB,41kB / 65.6MB
1784309694.2333796,stream-state-bench-flink-kafka,265.87%,1.001GiB / 31.28GiB,16.8MB / 21.9MB,4.1kB / 72.8MB
1784309711.2617254,flink_w1-flink-identity-1,1.13%,481.7MiB / 31.28GiB,7.51MB / 9.07MB,41kB / 65.8MB
1784309711.2617254,stream-state-bench-flink-kafka,1.04%,938.6MiB / 31.28GiB,16.8MB / 22MB,4.1kB / 73.1MB
1784309728.285907,flink_w1-flink-identity-1,1.18%,481.7MiB / 31.28GiB,7.51MB / 9.08MB,41kB / 66MB
1784309728.285907,stream-state-bench-flink-kafka,3.45%,938.6MiB / 31.28GiB,16.9MB / 22MB,4.1kB / 73.6MB
1784309745.3155649,flink_w1-flink-identity-1,1.13%,481.7MiB / 31.28GiB,7.52MB / 9.1MB,41kB / 66.2MB
1784309745.3155649,stream-state-bench-flink-kafka,1.13%,938.6MiB / 31.28GiB,16.9MB / 22MB,4.1kB / 74MB
1784309761.617706,flink_w1-flink-identity-1,1.14%,481.7MiB / 31.28GiB,7.53MB / 9.11MB,41kB / 66.3MB
1784309761.617706,stream-state-bench-flink-kafka,66.97%,938.6MiB / 31.28GiB,16.9MB / 22MB,4.1kB / 74.4MB
1784309778.6429152,flink_w1-flink-identity-1,1.15%,481.7MiB / 31.28GiB,7.54MB / 9.13MB,41kB / 66.5MB
1784309778.6429152,stream-state-bench-flink-kafka,1.10%,950.8MiB / 31.28GiB,16.9MB / 22MB,4.1kB / 74.8MB
1784309795.6701293,flink_w1-flink-identity-1,1.08%,481.8MiB / 31.28GiB,7.55MB / 9.14MB,41kB / 66.7MB
1784309795.6701293,stream-state-bench-flink-kafka,252.08%,1.027GiB / 31.28GiB,16.9MB / 22MB,4.1kB / 75.1MB
1784309811.698982,flink_w1-flink-identity-1,1.10%,481.8MiB / 31.28GiB,7.56MB / 9.16MB,41kB / 66.9MB
1784309811.698982,stream-state-bench-flink-kafka,1.12%,938.8MiB / 31.28GiB,17MB / 22MB,4.1kB / 75.6MB
1784309827.9809577,flink_w1-flink-identity-1,1.78%,481.8MiB / 31.28GiB,7.57MB / 9.17MB,41kB / 67MB
1784309827.9809577,stream-state-bench-flink-kafka,268.82%,1.003GiB / 31.28GiB,17MB / 22.1MB,4.1kB / 75.9MB
1784309845.0067058,flink_w1-flink-identity-1,1.18%,481.8MiB / 31.28GiB,7.57MB / 9.19MB,41kB / 67.2MB
1784309845.0067058,stream-state-bench-flink-kafka,0.98%,941.2MiB / 31.28GiB,17MB / 22.1MB,4.1kB / 76.3MB
1784309862.03385,flink_w1-flink-identity-1,1.21%,481.8MiB / 31.28GiB,7.58MB / 9.2MB,41kB / 67.4MB
1784309862.03385,stream-state-bench-flink-kafka,84.58%,987.8MiB / 31.28GiB,17MB / 22.1MB,4.1kB / 76.7MB
1784309879.061913,flink_w1-flink-identity-1,1.12%,481.8MiB / 31.28GiB,7.59MB / 9.22MB,41kB / 67.6MB
1784309879.061913,stream-state-bench-flink-kafka,1.16%,942.1MiB / 31.28GiB,17MB / 22.1MB,4.1kB / 77.2MB
1784309895.3312674,flink_w1-flink-identity-1,1.40%,481.8MiB / 31.28GiB,7.6MB / 9.23MB,41kB / 67.7MB
1784309895.3312674,stream-state-bench-flink-kafka,257.71%,1024MiB / 31.28GiB,17.1MB / 22.1MB,4.1kB / 77.6MB
1784309912.3600686,flink_w1-flink-identity-1,1.11%,481.8MiB / 31.28GiB,7.61MB / 9.25MB,41kB / 67.9MB
1784309912.3600686,stream-state-bench-flink-kafka,3.36%,940.7MiB / 31.28GiB,17.1MB / 22.1MB,4.1kB / 77.9MB
1784309929.387978,flink_w1-flink-identity-1,1.39%,481.8MiB / 31.28GiB,7.62MB / 9.26MB,41kB / 68.1MB
1784309929.387978,stream-state-bench-flink-kafka,101.65%,1012MiB / 31.28GiB,17.1MB / 22.1MB,4.1kB / 78.4MB
1784309946.414896,flink_w1-flink-identity-1,1.23%,482.1MiB / 31.28GiB,7.63MB / 9.28MB,41kB / 68.3MB
1784309946.414896,stream-state-bench-flink-kafka,1.12%,956.7MiB / 31.28GiB,17.1MB / 22.2MB,4.1kB / 78.8MB
1784309962.6899652,flink_w1-flink-identity-1,1.13%,481.9MiB / 31.28GiB,7.63MB / 9.29MB,41kB / 68.4MB
1784309962.6899652,stream-state-bench-flink-kafka,303.25%,1.028GiB / 31.28GiB,17.2MB / 22.2MB,4.1kB / 79.2MB
1784309979.71704,flink_w1-flink-identity-1,1.21%,481.9MiB / 31.28GiB,7.64MB / 9.31MB,41kB / 68.6MB
1784309979.71704,stream-state-bench-flink-kafka,1.05%,956.8MiB / 31.28GiB,17.2MB / 22.2MB,4.1kB / 79.5MB
1784309996.7452052,flink_w1-flink-identity-1,1.21%,481.9MiB / 31.28GiB,7.65MB / 9.33MB,41kB / 68.8MB
1784309996.7452052,stream-state-bench-flink-kafka,146.93%,1021MiB / 31.28GiB,17.2MB / 22.2MB,4.1kB / 80MB
1784310013.7771633,flink_w1-flink-identity-1,1.12%,481.9MiB / 31.28GiB,7.66MB / 9.34MB,45.1kB / 69MB
1784310013.7771633,stream-state-bench-flink-kafka,1.14%,957.1MiB / 31.28GiB,17.2MB / 22.2MB,4.1kB / 80.4MB
1784310030.804609,flink_w1-flink-identity-1,1.14%,481.9MiB / 31.28GiB,7.67MB / 9.36MB,45.1kB / 69.2MB
1784310030.804609,stream-state-bench-flink-kafka,280.14%,1.018GiB / 31.28GiB,17.2MB / 22.2MB,4.1kB / 80.7MB
1784310047.8526273,flink_w1-flink-identity-1,1.22%,482MiB / 31.28GiB,7.68MB / 9.37MB,45.1kB / 69.3MB
1784310047.8526273,stream-state-bench-flink-kafka,1.40%,956.9MiB / 31.28GiB,17.3MB / 22.2MB,4.1kB / 81.2MB
1784310064.877967,flink_w1-flink-identity-1,1.17%,482MiB / 31.28GiB,7.69MB / 9.38MB,45.1kB / 69.5MB
1784310064.877967,stream-state-bench-flink-kafka,278.39%,1.047GiB / 31.28GiB,17.3MB / 22.3MB,4.1kB / 81.5MB
1784310081.9067767,flink_w1-flink-identity-1,1.08%,482MiB / 31.28GiB,7.7MB / 9.4MB,45.1kB / 69.7MB
1784310081.9067767,stream-state-bench-flink-kafka,1.00%,957MiB / 31.28GiB,17.3MB / 22.3MB,4.1kB / 81.9MB
1784310098.9383247,flink_w1-flink-identity-1,1.19%,482MiB / 31.28GiB,7.71MB / 9.42MB,45.1kB / 69.9MB
1784310098.9383247,stream-state-bench-flink-kafka,103.91%,957.1MiB / 31.28GiB,17.3MB / 22.3MB,4.1kB / 82.4MB
1784310115.2310205,flink_w1-flink-identity-1,1.63%,482MiB / 31.28GiB,7.71MB / 9.43MB,45.1kB / 70MB
1784310115.2310205,stream-state-bench-flink-kafka,1.16%,957.1MiB / 31.28GiB,17.3MB / 22.3MB,4.1kB / 82.8MB
1784310131.2539074,flink_w1-flink-identity-1,1.20%,482MiB / 31.28GiB,7.72MB / 9.44MB,45.1kB / 70.2MB
1784310131.2539074,stream-state-bench-flink-kafka,278.29%,1.03GiB / 31.28GiB,17.4MB / 22.3MB,4.1kB / 83.2MB
1784310148.281216,flink_w1-flink-identity-1,1.13%,482MiB / 31.28GiB,7.73MB / 9.46MB,45.1kB / 70.4MB
1784310148.281216,stream-state-bench-flink-kafka,1.03%,957.1MiB / 31.28GiB,17.4MB / 22.3MB,4.1kB / 83.6MB
1784310165.309797,flink_w1-flink-identity-1,1.98%,482MiB / 31.28GiB,7.74MB / 9.47MB,45.1kB / 70.6MB
1784310165.309797,stream-state-bench-flink-kafka,143.87%,957.1MiB / 31.28GiB,17.4MB / 22.3MB,4.1kB / 84MB
1784310181.5937788,flink_w1-flink-identity-1,1.07%,482.1MiB / 31.28GiB,7.75MB / 9.49MB,45.1kB / 70.7MB
1784310181.5937788,stream-state-bench-flink-kafka,1.19%,957.1MiB / 31.28GiB,17.4MB / 22.4MB,4.1kB / 84.4MB
1784310198.6180575,flink_w1-flink-identity-1,1.56%,482.1MiB / 31.28GiB,7.76MB / 9.5MB,45.1kB / 70.9MB
1784310198.6180575,stream-state-bench-flink-kafka,35.77%,981.8MiB / 31.28GiB,17.4MB / 22.4MB,4.1kB / 84.7MB
1784310215.6459851,flink_w1-flink-identity-1,1.10%,482.1MiB / 31.28GiB,7.76MB / 9.51MB,45.1kB / 71.1MB
1784310215.6459851,stream-state-bench-flink-kafka,1.05%,957.9MiB / 31.28GiB,17.5MB / 22.4MB,4.1kB / 85.1MB
1784310232.6691308,flink_w1-flink-identity-1,1.13%,482.1MiB / 31.28GiB,7.77MB / 9.53MB,45.1kB / 71.3MB
1784310232.6691308,stream-state-bench-flink-kafka,161.14%,1GiB / 31.28GiB,17.5MB / 22.4MB,4.1kB / 85.6MB
1784310248.9706712,flink_w1-flink-identity-1,1.40%,482.1MiB / 31.28GiB,7.78MB / 9.54MB,45.1kB / 71.4MB
1784310248.9706712,stream-state-bench-flink-kafka,1.05%,958.8MiB / 31.28GiB,17.5MB / 22.4MB,4.1kB / 85.9MB
1784310265.9984841,flink_w1-flink-identity-1,1.12%,482.1MiB / 31.28GiB,7.79MB / 9.56MB,45.1kB / 71.6MB
