event_id,t0_ms,t1_ms,t2_ms,t3_ms,t1_t0_ms,t2_t1_ms,t3_t2_ms,latency_ms
e-193,1784302370863.6833,1784302370965,1784302370972.0,1784302371487.9126,101.317,7.0,515.913,624.229
e-194,1784302370913.6785,1784302370965,1784302370973.0,1784302371487.913,51.322,8.0,514.913,574.235
e-195,1784302370963.6462,1784302370965,1784302370973.0,1784302371487.9136,1.354,8.0,514.914,524.267
e-196,1784302371013.6423,1784302372015,1784302372019.0,1784302372539.4043,1001.358,4.0,520.404,1525.762
e-197,1784302371063.648,1784302372015,1784302372019.0,1784302372539.4075,951.352,4.0,520.407,1475.76
e-198,1784302371113.6433,1784302372015,1784302372019.0,1784302372539.409,901.357,4.0,520.409,1425.766
e-199,1784302371163.6511,1784302372015,1784302372019.0,1784302372539.4097,851.349,4.0,520.41,1375.759
e-200,1784302371213.6443,1784302372015,1784302372020.0,1784302372539.4102,801.356,5.0,519.41,1325.766
e-201,1784302371263.6519,1784302372015,1784302372020.0,1784302372539.413,751.348,5.0,519.413,1275.761
e-202,1784302371313.6638,1784302372015,1784302372020.0,1784302372539.4138,701.336,5.0,519.414,1225.75
e-203,1784302371363.6282,1784302372015,1784302372020.0,1784302372539.4143,651.372,5.0,519.414,1175.786
e-204,1784302371413.6575,1784302372015,1784302372020.0,1784302372539.6704,601.343,5.0,519.67,1126.013
e-205,1784302371463.6409,1784302372015,1784302372021.0,1784302372539.6714,551.359,6.0,518.671,1076.031
e-206,1784302371513.646,1784302372015,1784302372021.0,1784302372539.6719,501.354,6.0,518.672,1026.026
e-207,1784302371563.6416,1784302372015,1784302372021.0,1784302372539.6724,451.358,6.0,518.672,976.031
e-208,1784302371613.6555,1784302372015,1784302372021.0,1784302372539.6729,401.344,6.0,518.673,926.017
e-209,1784302371663.6409,1784302372015,1784302372021.0,1784302372539.673,351.359,6.0,518.673,876.032
e-210,1784302371713.6409,1784302372015,1784302372022.0,1784302372539.6736,301.359,7.0,517.674,826.033
e-211,1784302371763.6392,1784302372015,1784302372022.0,1784302372539.6743,251.361,7.0,517.674,776.035
e-212,1784302371813.6401,1784302372015,1784302372022.0,1784302372539.6748,201.36,7.0,517.675,726.035
e-213,1784302371863.6504,1784302372015,1784302372022.0,1784302372539.6753,151.35,7.0,517.675,676.025
e-214,1784302371913.626,1784302372015,1784302372022.0,1784302372539.6758,101.374,7.0,517.676,626.05
e-215,1784302371963.6404,1784302372015,1784302372022.0,1784302372539.6763,51.36,7.0,517.676,576.036
e-216,1784302372013.6482,1784302373015,1784302373019.0,1784302373636.1777,1001.352,4.0,617.178,1622.53
e-217,1784302372063.6587,1784302373015,1784302373019.0,1784302373636.1807,951.341,4.0,617.181,1572.522
e-218,1784302372113.6582,1784302373015,1784302373019.0,1784302373636.1824,901.342,4.0,617.182,1522.524
e-219,1784302372163.647,1784302373015,1784302373019.0,1784302373636.1833,851.353,4.0,617.183,1472.536
e-220,1784302372213.6458,1784302373015,1784302373019.0,1784302373636.184,801.354,4.0,617.184,1422.538
e-221,1784302372263.6665,1784302373015,1784302373019.0,1784302373636.1848,751.333,4.0,617.185,1372.518
e-222,1784302372313.7031,1784302373015,1784302373020.0,1784302373636.1855,701.297,5.0,616.186,1322.482
e-223,1784302372363.6924,1784302373015,1784302373020.0,1784302373636.1863,651.308,5.0,616.186,1272.494
e-224,1784302372413.6873,1784302373015,1784302373020.0,1784302373636.187,601.313,5.0,616.187,1222.5
e-225,1784302372463.6987,1784302373015,1784302373020.0,1784302373636.188,551.301,5.0,616.188,1172.489
e-226,1784302372513.6833,1784302373015,1784302373020.0,1784302373636.2046,501.317,5.0,616.205,1122.521
e-227,1784302372563.7021,1784302373015,1784302373020.0,1784302373636.2056,451.298,5.0,616.206,1072.503
e-228,1784302372613.6284,1784302373015,1784302373020.0,1784302373636.2065,401.372,5.0,616.207,1022.578
e-229,1784302372663.7195,1784302373015,1784302373020.0,1784302373636.207,351.281,5.0,616.207,972.488
e-230,1784302372713.644,1784302373015,1784302373020.0,1784302373636.2078,301.356,5.0,616.208,922.564
e-231,1784302372763.6575,1784302373015,1784302373021.0,1784302373636.2085,251.343,6.0,615.208,872.551
e-232,1784302372813.6443,1784302373015,1784302373021.0,1784302373636.2092,201.356,6.0,615.209,822.565
e-233,1784302372863.66,1784302373015,1784302373021.0,1784302373636.211,151.34,6.0,615.211,772.551
e-234,1784302372913.6653,1784302373015,1784302373021.0,1784302373636.2114,101.335,6.0,615.211,722.546
e-235,1784302372963.6626,1784302373015,1784302373021.0,1784302373636.2122,51.337,6.0,615.212,672.55
e-236,1784302373013.639,1784302373015,1784302373021.0,1784302373636.2126,1.361,6.0,615.213,622.574
e-237,1784302373063.6702,1784302374065,1784302374070.0,1784302374689.52,1001.33,5.0,619.52,1625.85
e-238,1784302373113.6653,1784302374065,1784302374070.0,1784302374689.5232,951.335,5.0,619.523,1575.858
e-239,1784302373163.6514,1784302374065,1784302374070.0,1784302374689.5244,901.349,5.0,619.524,1525.873
e-240,1784302373213.6538,1784302374065,1784302374070.0,1784302374689.5254,851.346,5.0,619.525,1475.872
e-241,1784302373263.6462,1784302374065,1784302374070.0,1784302374689.526,801.354,5.0,619.526,1425.88
e-242,1784302373313.652,1784302374065,1784302374070.0,1784302374689.5266,751.348,5.0,619.527,1375.875
e-243,1784302373363.6497,1784302374065,1784302374070.0,1784302374689.527,701.35,5.0,619.527,1325.877
e-244,1784302373413.656,1784302374065,1784302374071.0,1784302374689.5276,651.344,6.0,618.528,1275.872
e-245,1784302373463.659,1784302374065,1784302374071.0,1784302374689.5283,601.341,6.0,618.528,1225.869
e-246,1784302373513.6514,1784302374065,1784302374071.0,1784302374689.529,551.349,6.0,618.529,1175.878
e-247,1784302373563.661,1784302374065,1784302374071.0,1784302374689.5398,501.339,6.0,618.54,1125.879
e-248,1784302373613.646,1784302374065,1784302374071.0,1784302374689.5403,451.354,6.0,618.54,1075.894
e-249,1784302373663.666,1784302374065,1784302374071.0,1784302374689.5405,401.334,6.0,618.541,1025.875
e-250,1784302373713.6594,1784302374065,1784302374071.0,1784302374689.541,351.341,6.0,618.541,975.882
e-251,1784302373763.6897,1784302374065,1784302374071.0,1784302374689.5413,301.31,6.0,618.541,925.852
e-252,1784302373813.6543,1784302374065,1784302374071.0,1784302374689.5417,251.346,6.0,618.542,875.887
e-253,1784302373863.6582,1784302374065,1784302374071.0,1784302374689.542,201.342,6.0,618.542,825.884
e-254,1784302373913.644,1784302374065,1784302374072.0,1784302374689.5425,151.356,7.0,617.542,775.898
e-255,1784302373963.64,1784302374065,1784302374072.0,1784302374689.5427,101.36,7.0,617.543,725.903
e-256,1784302374013.661,1784302374065,1784302374072.0,1784302374689.5435,51.339,7.0,617.543,675.883
e-257,1784302374063.6572,1784302375064,1784302375067.0,1784302375784.9248,1000.343,3.0,717.925,1721.268
e-258,1784302374113.639,1784302375064,1784302375067.0,1784302375784.9265,950.361,3.0,717.927,1671.288
e-259,1784302374163.6482,1784302375064,1784302375067.0,1784302375784.9272,900.352,3.0,717.927,1621.279
e-260,1784302374213.6526,1784302375064,1784302375067.0,1784302375784.9277,850.347,3.0,717.928,1571.275
e-261,1784302374263.6445,1784302375064,1784302375067.0,1784302375784.9282,800.355,3.0,717.928,1521.284
